,0
neuron_0_count,0.4172648811907326
neuron_1_count,0.3336898585922721
neuron_2_count,0.578152741758927
neuron_3_count,0.2731824848070925
neuron_4_count,0.3262215673015836
neuron_5_count,0.4493152324914548
neuron_6_count,0.22947884448659048
neuron_7_count,0.44929739596042806
neuron_8_count,0.8291681839484594
neuron_9_count,0.8234735260423336
neuron_10_count,0.6840701906094924
neuron_11_count,0.7850076670651293
neuron_12_count,0.44974991170675255
neuron_13_count,0.4932002494154984
neuron_14_count,0.5939881776092628
neuron_15_count,0.4003732529150916
neuron_16_count,0.3310086635091971
neuron_17_count,0.2828026294147453
neuron_18_count,0.6052424120541184
neuron_19_count,0.38397288719530576
neuron_20_count,0.3616896943721021
neuron_21_count,0.26608428158616493
neuron_22_count,0.3202016068976824
neuron_23_count,0.34671840678680244
neuron_24_count,0.31046688773774456
neuron_25_count,0.28828274577301033
neuron_26_count,0.2157285032796589
neuron_27_count,0.25196478044567083
neuron_28_count,0.1221364696067691
neuron_29_count,0.2219809131967661
neuron_30_count,0.3351479361986768
neuron_31_count,0.2452463991728494
neuron_32_count,0.20247320796111234
neuron_33_count,0.3004573528399415
neuron_34_count,0.27122576754295546
neuron_35_count,0.25005521480441273
neuron_36_count,0.24648801389086458
neuron_37_count,0.28504579160658283
neuron_38_count,0.2834988154833633
neuron_39_count,0.3459766049937595
neuron_40_count,0.3539975117002111
neuron_41_count,0.30992449136448474
neuron_42_count,0.269730509640827
neuron_43_count,0.3360925585708319
neuron_44_count,0.2917103020410249
neuron_45_count,0.2700091066117528
neuron_46_count,0.2650038223554312
neuron_47_count,0.09710874465163666
neuron_48_count,0.2223799009347224
neuron_49_count,0.18069759549373976
neuron_50_count,0.4195048559870736
neuron_51_count,0.18981133656575094
neuron_52_count,0.3008606989091177
neuron_53_count,0.10989992559135897
neuron_54_count,0.21306329627296966
neuron_55_count,0.1659485510470588
neuron_56_count,0.17328235169695927
neuron_57_count,0.09967431154718627
neuron_58_count,0.19816447891802363
neuron_59_count,0.09699958804655465
neuron_60_count,0.05961147583467763
neuron_61_count,0.0709044297530518
neuron_62_count,0.03314535385156381
neuron_63_count,0.11545478148554812
neuron_64_count,0.44147861323759996
neuron_65_count,0.5085138607762376
neuron_66_count,0.3473042112786076
neuron_67_count,0.3211348410064675
neuron_68_count,0.31733705499109216
neuron_69_count,0.4254955747187195
neuron_70_count,0.5199024623313436
neuron_71_count,0.32171710822758043
neuron_72_count,0.4747815709321488
neuron_73_count,0.8317182106257077
neuron_74_count,0.8352859049127309
neuron_75_count,0.6785833586093073
