,0
neuron_0_count,0.46005659495262713
neuron_1_count,0.532097811331999
neuron_2_count,0.6272803401205449
neuron_3_count,0.29644243360278677
neuron_4_count,0.319855485996137
neuron_5_count,0.40374191668757325
neuron_6_count,0.3139832839495111
neuron_7_count,0.449474256733985
neuron_8_count,0.7684172154825092
neuron_9_count,0.8117536753382816
neuron_10_count,0.7625596027990107
neuron_11_count,0.7548272009676275
neuron_12_count,0.29874840797168545
neuron_13_count,0.5268529971797419
neuron_14_count,0.5685455577826773
neuron_15_count,0.3766678894642114
neuron_16_count,0.2671085503932779
neuron_17_count,0.20451371447537484
neuron_18_count,0.5424439800469887
neuron_19_count,0.3587481648777
neuron_20_count,0.3714223668611299
neuron_21_count,0.262806589805367
neuron_22_count,0.1958612653797448
neuron_23_count,0.32710470160937627
neuron_24_count,0.23401388253532018
neuron_25_count,0.28077075342857816
neuron_26_count,0.20892118405816357
neuron_27_count,0.2318636210044311
neuron_28_count,0.2286485705217351
neuron_29_count,0.24879483592200002
neuron_30_count,0.3882106647660801
neuron_31_count,0.2407528417432249
neuron_32_count,0.1925337248900288
neuron_33_count,0.35414929532037337
neuron_34_count,0.2975785221053183
neuron_35_count,0.2638301513393886
neuron_36_count,0.21869561084383576
neuron_37_count,0.28771362926963717
neuron_38_count,0.25039406087516874
neuron_39_count,0.39700441871939546
neuron_40_count,0.30573085055702753
neuron_41_count,0.27953785418581206
neuron_42_count,0.25630914451520126
neuron_43_count,0.38639500666407384
neuron_44_count,0.2890912490720132
neuron_45_count,0.2901161787065181
neuron_46_count,0.273726911343915
neuron_47_count,0.09506495142640131
neuron_48_count,0.40359848522786845
neuron_49_count,0.1881508455813625
neuron_50_count,0.3784674737855316
neuron_51_count,0.26935908123533514
neuron_52_count,0.2609974263709896
neuron_53_count,0.10266133142245394
neuron_54_count,0.19075875376993995
neuron_55_count,0.12510286298703577
neuron_56_count,0.1366865137944148
neuron_57_count,0.07593880803638307
neuron_58_count,0.1616280161270894
neuron_59_count,0.057165459438099905
neuron_60_count,0.031640817666639454
neuron_61_count,0.027700206132997077
neuron_62_count,0.048476564667352146
neuron_63_count,0.14814105537808256
neuron_64_count,0.5300442378187257
neuron_65_count,0.47185710241402756
neuron_66_count,0.3465692542449539
neuron_67_count,0.392390574729806
neuron_68_count,0.354347415987483
neuron_69_count,0.4592496682805261
neuron_70_count,0.5834940853169789
neuron_71_count,0.3239853633193571
neuron_72_count,0.47542575346150784
neuron_73_count,1.0049359731883263
neuron_74_count,0.7879199479798885
neuron_75_count,0.7181119856007708
neuron_76_count,0.54546164631645
neuron_77_count,0.3843408502212095
neuron_78_count,0.4261520250856636
neuron_79_count,0.4074947387383985
neuron_80_count,0.7038232157971669
neuron_81_count,0.40813363361112254
neuron_82_count,0.3511432658339543
neuron_83_count,0.31402499515179977
neuron_84_count,0.6070927545595484
neuron_85_count,0.1414357657642466
neuron_86_count,0.25197524575286334
neuron_87_count,0.3338222161647264
neuron_88_count,0.43892611776719936
neuron_89_count,0.3376366152719352
neuron_90_count,0.28671273616420834
neuron_91_count,0.28808263965055075
neuron_92_count,0.27238247205977617
neuron_93_count,0.3410915675773338
neuron_94_count,0.3353821907294387
neuron_95_count,0.4114596649799473
neuron_96_count,0.2516971981827406
neuron_97_count,0.40623766608412565
neuron_98_count,0.19163063910400768
neuron_99_count,0.2363403451790182
neuron_100_count,0.4174659049752586
neuron_101_count,0.36106936311406024
neuron_102_count,0.3228454289229225
neuron_103_count,0.28036399409968915
neuron_104_count,0.3516662831937562
neuron_105_count,0.26900131865655924
neuron_106_count,0.2867349171831146
neuron_107_count,0.15951759134527102
neuron_108_count,0.193180659704149
neuron_109_count,0.3334643975589129
neuron_110_count,0.2919674437628915
neuron_111_count,0.27526560090814767
neuron_112_count,0.2453911484396149
neuron_113_count,0.18896349402887785
neuron_114_count,0.25750477835246066
neuron_115_count,0.09177112979248905
neuron_116_count,0.13436201574463985
neuron_117_count,0.09048603072860183
neuron_118_count,0.12559318621862023
neuron_119_count,0.06069875141280527
neuron_120_count,0.1787540886294267
neuron_121_count,0.08978754453910076
neuron_122_count,0.11674579305893937
neuron_123_count,0.06529935894583691
neuron_124_count,0.11563248612491539
neuron_125_count,0.16995455128964906
neuron_126_count,0.059280898275520716
neuron_127_count,0.12194938191146426
neuron_128_count,0.48212624684660144
neuron_129_count,0.6174143609179372
neuron_130_count,0.5891480605243646
neuron_131_count,0.37143760118993163
neuron_132_count,0.37373079890830885
neuron_133_count,0.8079389959585958
neuron_134_count,0.7979559912069704
neuron_135_count,0.86571854690952
neuron_136_count,0.489069052214175
neuron_137_count,0.7769271816006579
neuron_138_count,0.7050804314213606
neuron_139_count,0.5155379694975821
neuron_140_count,0.5920565510977975
neuron_141_count,0.7344032406555496
neuron_142_count,0.4751131060066617
neuron_143_count,0.514958798576348
neuron_144_count,0.33243157618787145
neuron_145_count,0.4286950441738425
neuron_146_count,0.3421534327559739
neuron_147_count,0.491198479273433
neuron_148_count,0.0835403922507951
neuron_149_count,0.3085048727457715
neuron_150_count,0.3446807709922737
neuron_151_count,0.32596778710869323
neuron_152_count,0.24544373063371078
neuron_153_count,0.2468229201227049
neuron_154_count,0.2839268646078492
neuron_155_count,0.2528784798287368
neuron_156_count,0.2464902908738988
neuron_157_count,0.34475728758518864
neuron_158_count,0.20400565136684665
neuron_159_count,0.434247159205137
neuron_160_count,0.3572747794677354
neuron_161_count,0.20417243084931846
neuron_162_count,0.4043586934693597
neuron_163_count,0.3467737414603
neuron_164_count,0.43117786026093374
neuron_165_count,0.38066462282591584
neuron_166_count,0.18238676577650315
neuron_167_count,0.34612568141875594
neuron_168_count,0.254514797032934
neuron_169_count,0.37043995006489017
neuron_170_count,0.25257711068699495
neuron_171_count,0.2992228682689628
neuron_172_count,0.14796624258089836
neuron_173_count,0.10995989104367992
neuron_174_count,0.17357049943654254
neuron_175_count,0.14661951707969093
neuron_176_count,0.14144686711446486
neuron_177_count,0.0657360875489108
neuron_178_count,0.10860856014219528
neuron_179_count,0.0375592946597712
neuron_180_count,0.1338697363974254
neuron_181_count,0.12464918817613949
neuron_182_count,0.10237438294765788
neuron_183_count,0.0822919208812668
neuron_184_count,0.09261405817978458
neuron_185_count,0.18153380705627375
neuron_186_count,0.17013757947797523
neuron_187_count,0.10713282321101891
neuron_188_count,0.1187137616165091
neuron_189_count,0.044730908846320694
neuron_190_count,0.12075106722855937
neuron_191_count,0.05663949190478666
neuron_192_count,0.6816275651881017
neuron_193_count,0.6929342766884503
neuron_194_count,0.4806028238002254
neuron_195_count,0.4664589099708493
neuron_196_count,0.6089360924013806
neuron_197_count,0.6174295372730643
neuron_198_count,0.45194088444857633
neuron_199_count,0.6211512783600909
neuron_200_count,1.0519802695869793
neuron_201_count,0.8836079906304178
neuron_202_count,0.9838378556254472
neuron_203_count,0.7238372164532114
neuron_204_count,0.5933544960484881
neuron_205_count,0.4586164907239
neuron_206_count,0.6498886284455134
neuron_207_count,0.6940842863451151
neuron_208_count,0.5141670320783194
neuron_209_count,0.708043929555608
neuron_210_count,0.4273585124252234
neuron_211_count,0.6531588197124214
neuron_212_count,0.34781426953230965
neuron_213_count,0.3332605463593653
neuron_214_count,0.511541550232336
neuron_215_count,0.2922976421820588
neuron_216_count,0.26321987122873386
neuron_217_count,0.2023724414840021
neuron_218_count,0.19753000804146395
neuron_219_count,0.24550094459005356
neuron_220_count,0.1999280292158493
neuron_221_count,0.30318021566030556
neuron_222_count,0.3436816563001952
neuron_223_count,0.3418252845277247
