,0,1,2,3,4,5,6,7,8,9
neuron_0_count,0.03822238779305641,0.4172648811907326,0.07641691048796015,0.18360393171779074,0.014321633064866134,0.011839367687024455,0.011821741766455826,0.10578038520192026,0.04327856052618881,0.1071315842588407
neuron_1_count,0.013697688784269408,0.3336898585922721,0.07207379489908017,0.1647811384014649,0.02656173999559744,0.006945452774975158,0.003613722417652291,0.034212484128399376,0.02324919139813806,0.07783530180696013
neuron_2_count,0.013403445839519669,0.578152741758927,0.04710803626504595,0.17094243880584709,0.008655668733119307,0.013994746090493462,0.012175711137067384,0.1287905716722637,0.02714905739807251,0.09943933404724004
neuron_3_count,0.03745060347279394,0.2731824848070925,0.09989489264922877,0.2158956312696616,0.005641803617697512,0.014881855032500654,0.02224861035519686,0.043598424403902936,0.020053319245044873,0.0699333814946975
neuron_4_count,0.008074740824040527,0.3138607091805321,0.13462691318001127,0.3262215673015836,0.01171880473166946,0.007464176439386648,0.010371891042394055,0.020379767113413803,0.015488351529518312,0.11687645982434497
neuron_5_count,0.011909826771540639,0.4493152324914548,0.03827528365694187,0.11014528046035725,0.004247590057590119,0.00026812484812133944,0.008537995147968856,0.060118733437227866,0.027369154871527013,0.011064874919355192
neuron_6_count,0.0031340637678610485,0.22947884448659048,0.02616564565991218,0.10526621082558729,0.00212688908433528,0.008007327855925308,0.00934987623359413,0.03194839193347279,0.015338621477214192,0.03409731106629602
neuron_7_count,0.017023582654077784,0.44929739596042806,0.08291069110935889,0.26781190884376627,0.01681152485913577,0.010238515545636782,0.010805350170911977,0.034765564364200405,0.01985267861696332,0.09215812015642527
neuron_8_count,0.039267046566919324,0.8291681839484594,0.08074151576247404,0.20403132180078637,0.02074737425896416,0.00888600210156841,0.007928539995937081,0.08471376917408507,0.055709826002361705,0.11616435906494868
neuron_9_count,0.0293896918219271,0.8234735260423336,0.09772565724934373,0.19676195878868497,0.024438631650654692,0.0065609825597807425,0.01688059994811475,0.09360403940783786,0.04646653767978144,0.10783804545654625
neuron_10_count,0.028248311734686806,0.6840701906094924,0.09362002609903022,0.19830879120067862,0.00012065305112218903,0.0028104741353903347,0.01889801393735179,0.07073819860174162,0.03492243114374714,0.02798238937298758
neuron_11_count,0.025333122424898085,0.7850076670651293,0.14781258305060518,0.26992809149316443,0.05141107469591899,0.01737988015754527,0.005342850519916245,0.058782497551720964,0.05723419679958949,0.1103470364106097
neuron_12_count,0.014947926057854426,0.44974991170675255,0.07592712600617879,0.122709990710497,0.004532248565731477,0.0023880074663717287,0.0033686037524979645,0.008720856624008677,0.04456737050166169,0.007934176482402498
neuron_13_count,0.027856432727068572,0.4932002494154984,0.2361326905063465,0.3446382733707102,0.0867182160178927,0.013367312120312544,0.008242801579844847,0.048393081652003136,0.039337409284888374,0.1866438824354832
neuron_14_count,0.022329481914669068,0.5939881776092628,0.1587030426482334,0.36736375308632574,0.06151070945064635,0.009177021719110487,0.010856188224382935,0.03386486249646323,0.04617480950364283,0.13661230680327907
neuron_15_count,0.018858016161369902,0.300245147661228,0.2712323640374751,0.4003732529150916,0.10547089452744918,0.010358987375552214,0.006044989142620978,0.0833771238947359,0.02513396116273435,0.18784858620047443
neuron_16_count,0.015207291460200313,0.3310086635091971,0.0599117831235708,0.13931603537256912,0.007212128400754136,0.008179080608600436,0.006164250882125334,0.024499112273236597,0.045730598535937625,0.010984799699186039
neuron_17_count,0.013784652691270896,0.2828026294147453,0.09675952983418662,0.13044681081181222,0.00807148333326168,0.0134035747395717,0.009658405994071695,0.024296398531609167,0.022381473303807214,0.03398139373655368
neuron_18_count,0.04086308603994293,0.6052424120541184,0.21231967032051932,0.2253847927571746,0.07964700012950715,0.012800503207035657,0.002574985286917057,0.03808369199970074,0.07048998396330194,0.0957851977609176
neuron_19_count,0.042541615885393014,0.38397288719530576,0.118702098045594,0.09162159797056135,0.06108851489336439,0.005771049318445048,0.005164562577122481,0.04333944716805018,0.047749610846239465,0.06333646286859006
neuron_20_count,0.030052835058290484,0.3616896943721021,0.23978660169846683,0.355952823742772,0.12651393238183484,0.014701558013489449,0.009797064389292356,0.09365035510104958,0.05270198926444937,0.13273790278790096
neuron_21_count,0.047409972730171585,0.26608428158616493,0.1942866651904469,0.15588878938830777,0.12595175791695157,0.015891010886397928,0.005263507615199045,0.049534898346326406,0.05653309938972634,0.06707935697588466
neuron_22_count,0.04150524113545881,0.20690529403238472,0.29110169798399244,0.3202016068976824,0.16993703976429367,0.025634107141390042,0.006307249469314331,0.11296901241257423,0.051455984153416984,0.15031820739643692
neuron_23_count,0.03806290725458361,0.34671840678680244,0.22060051312966528,0.19944625368270197,0.15050827238941508,0.017042073402857558,0.005609667680563042,0.027435586018989835,0.055751466379628634,0.08613810820960072
neuron_24_count,0.03523422484222277,0.24305028425675776,0.2573355224125657,0.31046688773774456,0.16947285665440767,0.010035341740183203,0.004032376614949408,0.10871377654722461,0.054064777151157595,0.1492442018874322
neuron_25_count,0.060868390010788004,0.28828274577301033,0.15129809261415386,0.1847146923040096,0.15350277214045066,0.013187837478003464,0.0045035720339184,0.06369120949669711,0.06015039782770307,0.08641001565327275
