,0,1,2,3,4,5,6,7,8,9
neuron_0_count,0.02756923944608268,0.46005659495262713,0.07001928670721813,0.1207062295496018,0.011066930871606838,0.003717561131859729,0.009445292801091826,0.06714775681756145,0.022450057035355322,0.04889454753364368
neuron_1_count,0.0163219231822377,0.532097811331999,0.10605172271640587,0.263851154238451,0.02865009104275848,0.012894323305883124,0.011244618342332875,0.06896857692912609,0.021767577307355034,0.11679297506113948
neuron_2_count,0.02799742093392257,0.6272803401205449,0.059388020248451134,0.1683733468196556,0.014550535120840001,0.010162877688173956,0.02388946358269506,0.17182737774682272,0.026200109154581895,0.12881278155675202
neuron_3_count,0.03162145625499435,0.29644243360278677,0.1346659011518192,0.2303481599908927,0.012199326078032327,0.017202554741649667,0.010826350258091005,0.032843165990039794,0.02225029333406335,0.09502010645669416
neuron_4_count,0.004551121814439721,0.31025280004982303,0.13308935839586242,0.319855485996137,0.017584624131860016,0.0029022148288278503,0.007467790418542529,0.017660833420906928,0.010245319416791021,0.13149088714966384
neuron_5_count,0.016784696540839875,0.40374191668757325,0.03968328267557835,0.12420007182651237,0.0004836059410538319,0.0008405507103019898,0.012375840823580356,0.06407239463675288,0.014826782436447687,0.022823177647516207
neuron_6_count,0.006069240757865564,0.3139832839495111,0.06607972113163768,0.21295419261904408,0.0019503173161831526,0.006267841297705322,0.016721673085458855,0.013512924783020928,0.013225876179434668,0.06390262785449595
neuron_7_count,0.018405397046663524,0.449474256733985,0.13027219602669557,0.23159512887427258,0.01933824224919954,0.010989636091015928,0.004062797124645502,0.025925337883959516,0.02080510450461912,0.12309419548462502
neuron_8_count,0.05011228650167159,0.7684172154825092,0.1240225105715291,0.26394213348374496,0.019687620364741004,0.0028340788394606645,0.01419145973777225,0.07162967319456066,0.05292674913664154,0.14338458738683466
neuron_9_count,0.04624159688852784,0.8117536753382816,0.10802399195597931,0.2442485080800184,0.025013997823563332,0.008447479464652824,0.021035765037630244,0.07919277189134058,0.04666903482675253,0.10507927238448286
neuron_10_count,0.03192216337090108,0.7625596027990107,0.12424134519847194,0.2746060775497501,0.0031879283238412104,0.002538163708643763,0.018695505366335505,0.08284489810090208,0.0462268265354785,0.027170805057179184
neuron_11_count,0.060487478308202516,0.7548272009676275,0.1378959650981796,0.2203649022704822,0.03175856822141922,0.02013362045927248,0.005115810241195139,0.0625944594574937,0.04639908228968276,0.11846000640331938
neuron_12_count,0.0015457683858498602,0.29874840797168545,0.06308701124018112,0.1818713362344695,0.005901730514378399,0.0029763262471202354,0.0051439129036073075,0.005477288480762673,0.04226980446373021,0.017772496178508675
neuron_13_count,0.03745911240651262,0.5268529971797419,0.23624352895953982,0.36217792840593066,0.10595440513642004,0.010389905115545717,0.008340246660292469,0.059342774787506686,0.02345259369936136,0.22397346269898522
neuron_14_count,0.03549506962180257,0.5685455577826773,0.18779599669476815,0.38050980696131753,0.06658153249365514,0.0055607591900673145,0.005163994489701243,0.031113098435249786,0.026677424113390066,0.1167827119854499
neuron_15_count,0.018363071784826098,0.29495606307087263,0.29339605720352907,0.3766678894642114,0.07302759631770778,0.015495281250272858,0.0017510387104663246,0.11993604983970228,0.029396818700639874,0.15783992883706016
neuron_16_count,0.01721286593400776,0.2671085503932779,0.0792656411479815,0.11758745679921083,0.004712128827973255,0.01165905756639565,0.0036148322271067415,0.016936118578795234,0.039133041463242334,0.005768646107368804
neuron_17_count,0.014975264433298413,0.20451371447537484,0.08060689069717529,0.10947801849858982,0.013263740176989142,0.011849635335502044,0.00898203259678479,0.006564577060056795,0.029748266989680236,0.009590448482967168
