,0
neuron_0_count,0.40138654472481616
neuron_1_count,0.511150200623723
neuron_2_count,0.5300714448574775
neuron_3_count,0.32908513385200083
neuron_4_count,0.3043250866775116
neuron_5_count,0.381051798751448
neuron_6_count,0.3098124264247285
neuron_7_count,0.4498322451373368
neuron_8_count,0.7237076373050985
neuron_9_count,0.7446081177306774
neuron_10_count,0.7100848111639086
neuron_11_count,0.7407882005981969
neuron_12_count,0.40196512765003045
neuron_13_count,0.4810602497219043
neuron_14_count,0.5835226703058493
neuron_15_count,0.47078055434636507
neuron_16_count,0.31736253642925666
neuron_17_count,0.2859061290214563
neuron_18_count,0.5183601911206812
neuron_19_count,0.3886437702724562
neuron_20_count,0.39376134199831114
neuron_21_count,0.244347167717615
neuron_22_count,0.3195690298403605
neuron_23_count,0.34494753166654757
neuron_24_count,0.32980631416365636
neuron_25_count,0.31209462133213073
neuron_26_count,0.23151562010597432
neuron_27_count,0.22956551152589327
neuron_28_count,0.15100292004030724
neuron_29_count,0.2414169910670135
neuron_30_count,0.3728540872624236
neuron_31_count,0.29373408815604796
neuron_32_count,0.25837703952394486
neuron_33_count,0.3154901528364421
neuron_34_count,0.3178104684891429
neuron_35_count,0.27737679653184033
neuron_36_count,0.2863305108561765
neuron_37_count,0.27086419565596953
neuron_38_count,0.30387248608218476
neuron_39_count,0.38060198440420395
neuron_40_count,0.35475680971609025
neuron_41_count,0.23739417039127247
neuron_42_count,0.2649631640096349
neuron_43_count,0.3885016286496104
neuron_44_count,0.28663333770933064
neuron_45_count,0.25290576447729296
neuron_46_count,0.26873150182156935
neuron_47_count,0.11004988791719009
neuron_48_count,0.19216289704053802
neuron_49_count,0.209045890851072
neuron_50_count,0.36551719490124795
neuron_51_count,0.20864371433242734
neuron_52_count,0.2811783802505148
neuron_53_count,0.16540102550729988
neuron_54_count,0.29883288902184746
neuron_55_count,0.2294392198449139
neuron_56_count,0.2601997447664778
neuron_57_count,0.11952078974853668
neuron_58_count,0.22186511037651618
neuron_59_count,0.07236622609312196
neuron_60_count,0.051820361690802424
neuron_61_count,0.052171321641545615
neuron_62_count,0.031594756525893386
neuron_63_count,0.1644779711903248
neuron_64_count,0.46992714443770833
neuron_65_count,0.5235272700234783
neuron_66_count,0.2436620840557453
neuron_67_count,0.40556360844454376
neuron_68_count,0.2892456146629974
neuron_69_count,0.41908357477598357
neuron_70_count,0.49528114540832346
neuron_71_count,0.3054803271004896
neuron_72_count,0.43242034918453814
neuron_73_count,0.7839929569990033
neuron_74_count,0.7536151913592513
neuron_75_count,0.7085337388073993
neuron_76_count,0.5051478356627298
neuron_77_count,0.4256096155202921
neuron_78_count,0.3876848366637813
neuron_79_count,0.4217097794346206
neuron_80_count,0.6298213819602922
neuron_81_count,0.43053575726882753
neuron_82_count,0.35769617894477734
neuron_83_count,0.3249453723929394
neuron_84_count,0.5696951616456462
neuron_85_count,0.1941827272855728
neuron_86_count,0.26310894644844984
neuron_87_count,0.37275470213151096
neuron_88_count,0.5148656554760811
neuron_89_count,0.36446355785968976
neuron_90_count,0.2850045681860579
neuron_91_count,0.28296951489005046
neuron_92_count,0.30619429163013456
neuron_93_count,0.3247190430523605
neuron_94_count,0.29101961796908493
neuron_95_count,0.3477682612081406
neuron_96_count,0.23347771011116414
neuron_97_count,0.38878386702183104
neuron_98_count,0.23351101401436294
neuron_99_count,0.27650801840579026
neuron_100_count,0.4415852162609039
neuron_101_count,0.39604883582915157
neuron_102_count,0.3528647473270203
neuron_103_count,0.2815736166697387
neuron_104_count,0.3765435589385206
neuron_105_count,0.2711382180580334
neuron_106_count,0.3336252910664473
neuron_107_count,0.19482918513240097
neuron_108_count,0.28217324960211665
neuron_109_count,0.33501490936428635
neuron_110_count,0.3198728978647204
neuron_111_count,0.25432897760949247
neuron_112_count,0.24239696150547588
neuron_113_count,0.19544064961479643
neuron_114_count,0.25960347944137774
neuron_115_count,0.16421491916979436
neuron_116_count,0.1177522081201055
neuron_117_count,0.07015870181725897
neuron_118_count,0.13247666179283266
neuron_119_count,0.08152831178085904
neuron_120_count,0.27060286418059953
neuron_121_count,0.12147697367115964
neuron_122_count,0.11505629350323907
neuron_123_count,0.0863442157562673
neuron_124_count,0.1555065218541504
neuron_125_count,0.1909014830609035
neuron_126_count,0.07812585049254539
neuron_127_count,0.12222625715456994
neuron_128_count,0.4002825100124041
neuron_129_count,0.47325939624909374
neuron_130_count,0.6060227324826816
neuron_131_count,0.3441973972699267
