,0,1,2,3,4,5,6,7,8,9
neuron_0_count,0.03887330864609101,0.3902266841416306,0.09122972482854239,0.1879106864501774,0.010494134708493055,0.01447433539192683,0.03256884937973001,0.10002409917748317,0.022485552035630102,0.06933514568267939
neuron_1_count,0.02413717025313336,0.3326401332798903,0.08329053205888873,0.2027752407301901,0.02087518806662199,0.008306337955945542,0.011084240523531623,0.0321982143278169,0.01909721126196417,0.09986366846426374
neuron_2_count,0.022371681234371513,0.5183051775113584,0.06306126157561134,0.14176829551411116,0.01936805620161669,0.007391536863642349,0.016448149096040365,0.1016897867161041,0.017551307664780528,0.10638609291159673
neuron_3_count,0.020855198814667075,0.2742906689474361,0.12184733070965803,0.236246853095819,0.009874850284626743,0.017445904250924266,0.015361827887720586,0.04899615754596823,0.01371949992510569,0.10527414452790919
neuron_4_count,0.007426876766093149,0.2724001004484043,0.16983073774017005,0.3074084110769325,0.02339554667643305,0.007445885337152805,0.0012983381923151183,0.011590217190007746,0.0030623275443561644,0.14846382729755941
neuron_5_count,0.01628759115049394,0.3798840452132891,0.034186555429550416,0.12234359759872077,0.0032312660456757514,0.007220738330368168,0.011890938938615772,0.05772443440840462,0.007493789557249438,0.03435613554444705
neuron_6_count,0.005185021614392743,0.27560826586601794,0.05715381445752801,0.24197970269532248,0.007027713969132571,0.008367846233216555,0.012578522858556707,0.018429754202251278,0.0006946688390520109,0.07939471730681055
neuron_7_count,0.020250397056662282,0.4135453990222516,0.1198910504254965,0.2852943576285709,0.02236286548343097,0.0052110597828455285,0.003180558580676021,0.028701930935003974,0.02032617266123889,0.11677403091543238
neuron_8_count,0.03572043353573082,0.7207656825368736,0.08033260244388862,0.25502726011480764,0.01031512091864831,0.01243282293934899,0.021777163949930303,0.08596159418169988,0.04486206551520912,0.1030922071181285
neuron_9_count,0.03433996309300941,0.7762576682827457,0.11700760687657386,0.23661902376513028,0.014690401149483077,0.004462456495991859,0.02534648685630174,0.07802427737115725,0.04150507879742052,0.12135844483593466
neuron_10_count,0.036138282769051726,0.6807675867937195,0.09304246134329522,0.23817595591532298,0.005466823724210236,0.0005928616902115928,0.012289853319675664,0.05997059521597932,0.019009026881820032,0.07765671495050734
neuron_11_count,0.04458265966655726,0.7581639854059781,0.15208507960767098,0.30187474639845335,0.03145621997413349,0.01580393801178208,0.003862535734136547,0.05095676679442454,0.06515852738016596,0.14184323439881655
neuron_12_count,0.012150586884419352,0.424746401278548,0.05560163262354316,0.12655181463709728,0.004434958041461763,0.0017101686055023615,0.008179909950400244,0.025767807309799048,0.01791407618383748,0.02993221284053861
neuron_13_count,0.02738352577686451,0.5189540901069156,0.22498759046965927,0.3763926674414293,0.07001839464068482,0.013045553944726118,0.005253061609211306,0.0343037782442684,0.033120108736585344,0.1612888380276433
neuron_14_count,0.021343140271590226,0.5311213368326836,0.15379137554928135,0.3522679233113286,0.05136788903142242,0.011091262143920574,0.005954135617614407,0.031247508360706625,0.03355051257191331,0.14632217359020247
neuron_15_count,0.015988721274205555,0.30216882125161926,0.30769324379946356,0.4459681292011254,0.11505523516097946,0.013594669461859624,0.00443945708152086,0.11395038162252952,0.0283522337388473,0.15819183278436522
