,0,1,2,3,4,5,6,7,8,9
neuron_0_count,0.04781692985266353,0.5079046747273435,0.08685525247268627,0.2336995086161065,0.00737689861070371,0.020250017715851165,0.014022908602790679,0.1193294805789058,0.02696893477175884,0.08715173509627974
neuron_1_count,0.02249704715067599,0.59639698168566,0.11833069781073122,0.29755622700947376,0.02430289401463101,0.008275439792092859,0.018574086671840684,0.10298568077315157,0.02263951429114454,0.06505961854848144
neuron_2_count,0.01743293263096095,0.5311245918923676,0.0715197129627212,0.1539250586558852,0.006322877021470553,0.00408791716460976,0.02464867957027181,0.08721807176574914,0.02788211344652783,0.03363939829862643
neuron_3_count,0.023551524505825136,0.35847181077691986,0.0849227709367898,0.2073389961360455,0.0123519898788668,0.005501463425523101,0.00932414567315383,0.049873784061289034,0.017220873945884056,0.03888219652214846
neuron_4_count,0.011522874679487705,0.3957076919386645,0.1656605645049809,0.32518060166545626,0.022931136121089005,0.006509104552659302,0.012778991810508872,0.01741571221950869,0.020845818209076973,0.10491849556295332
neuron_5_count,0.01542971247283751,0.45273404771877046,0.03751958203977833,0.12380473881857434,0.0012904873867834211,0.00514665201336565,0.0017082460197700745,0.06316908954848477,0.024698502667953932,0.025865560997281788
neuron_6_count,0.001105767082135058,0.2037538950605795,0.049091458894587964,0.22743163105380626,0.0018909384809020872,0.0011701814385905729,0.00508594467859249,0.012012128194467737,0.00218674578928027,0.04880987527765028
neuron_7_count,0.0165741232522416,0.4170981201539963,0.16474521828352628,0.29985812086340896,0.025407927547962533,0.00404633243793065,0.0029272056907281054,0.02995093828448895,0.016898837978356753,0.11379273706480311
neuron_8_count,0.04397808114956836,0.8307466381637532,0.08706667527677503,0.20674484433093626,0.02844885857814433,0.006811308055090639,0.018802152980510717,0.08891626965738064,0.044450876773070705,0.08051239398974086
neuron_9_count,0.06255706587198542,0.831728732880045,0.09494686200303129,0.21687164878731696,0.019033199991523822,0.01046139748341196,0.012117859202318629,0.09237983939881383,0.035432319799583875,0.08059583330105698
neuron_10_count,0.03209862435288987,0.8110592216851041,0.10447052303189003,0.21524283582197287,0.0029621259928499406,0.004605220761513186,0.007582097909431318,0.07943556595185783,0.030382246863022985,0.02814948933052723
neuron_11_count,0.05428727157449366,0.7332924296097123,0.1699001679761438,0.24839003762542755,0.04594513398357,0.02157067248556188,0.0006737993461701152,0.058501087441889886,0.03740342018358682,0.14144798241429818
neuron_12_count,0.010285698471549358,0.4549323705994001,0.05675204019719918,0.15144378614711404,0.003022192993797579,0.00018689201116444277,0.005322702919682672,0.01985148500622174,0.016585355044085155,0.006354502157099463
neuron_13_count,0.031200826654134303,0.5079511221496933,0.21592560814940576,0.32771481406788966,0.07811964774032859,0.012146552013279827,0.005822708818592877,0.051863434630466325,0.029421301493710174,0.16011538107708412
neuron_14_count,0.0351170851234001,0.5130706839667183,0.23265557776714785,0.34562533823967834,0.0522543640195047,0.01724331168349083,0.0012475794426122923,0.04518735500719458,0.0375878677456648,0.13831033497375722
neuron_15_count,0.022904717597523813,0.3091260853035829,0.2819417325774445,0.4093787259220565,0.10609499689320331,0.01567255230239581,0.0051687878454846625,0.09470340505111569,0.026222143496860435,0.16026908612429647
neuron_16_count,0.016421316412982587,0.340394727276368,0.07383073119280295,0.11534032340680798,0.0004009117968152287,0.011683356444240034,0.0002932928218730268,0.027236972546301995,0.023858741075754558,0.012515682756396428
neuron_17_count,0.013648252376371019,0.22356047636706344,0.07324179272412339,0.09180788296676977,0.005359186169807267,0.027519114173541775,0.0036306692808984638,0.01583912617804601,0.02525160292599661,0.011193494735683027
neuron_18_count,0.04349316189977631,0.5378353358999881,0.26229134042400154,0.24002403035098432,0.12000425854004235,0.017268064626585963,0.00917301242365956,0.0440681827458811,0.061904794394136375,0.12530478888131671
neuron_19_count,0.055524866310086324,0.431138867005464,0.1716878238752913,0.17584180300529667,0.09790346392685412,0.015271849455776088,0.007817627049343578,0.04167600334327547,0.06343135409758904,0.060975822990690834
neuron_20_count,0.04217337535105345,0.3446730806392131,0.31207357722166257,0.3343633310804685,0.1545956509864129,0.023698996725581054,0.02329984234997634,0.11096909184432333,0.03784845176912721,0.161297821671448
neuron_21_count,0.05139212736129298,0.2802540626146199,0.2535486816912485,0.1482353064921253,0.13036704916394223,0.021876015104925074,0.008905213843420322,0.06767833840417173,0.0584293520331428,0.07447491162023598
neuron_22_count,0.05861275245218317,0.18722481739805205,0.3257595990947081,0.273508043518258,0.20401731143871585,0.03667350335817843,0.023128084302592666,0.16090071607958495,0.04117403642444366,0.1781456812970547
neuron_23_count,0.059421522193509685,0.3130782891130003,0.28639579902651513,0.19720374672996618,0.19226664748151565,0.02253241879390286,0.02229589670747191,0.11938836647753628,0.06312384774221368,0.11252313169752234
neuron_24_count,0.03432509000275975,0.19879092477290466,0.2708225829481313,0.21032081514562487,0.17162204509968526,0.013529063772906524,0.0142275128862044,0.1063170796819086,0.04707242506355601,0.11986764643744946
neuron_25_count,0.05637913938523409,0.32730956612835255,0.2816854814986185,0.26636071954752283,0.20541034771801153,0.022338299317776054,0.009472529994266052,0.08014170643737459,0.0840458393298256,0.13552898299005214
neuron_26_count,0.05539937481813459,0.19969231037669538,0.22994238832233105,0.1497067380937104,0.20118006894234053,0.016973203442187914,0.008068793966521017,0.07320921369782185,0.0794340201226332,0.08549868473596176
neuron_27_count,0.04516627351083871,0.1456467017305276,0.25544931067985915,0.17954583718758282,0.17211014778724462,0.026470207049870326,0.009154191872672968,0.10167856665952851,0.061538627871291746,0.1064398108348297
neuron_28_count,0.05088861622548993,0.12154615059207871,0.16855751280678538,0.11106048609925445,0.13363394597183653,0.018032084800741872,0.005840857717538924,0.07500708821188859,0.05325679603080272,0.06523040041763303
neuron_29_count,0.09918240928621533,0.13450741107914893,0.27752471938311485,0.17012003966868422,0.25734539867360223,0.030474498286638514,0.019216383956774732,0.16232189097252234,0.0701930118105216,0.15637677487802507
neuron_30_count,0.10202029988847233,0.1631184729156273,0.18068947045852057,0.14005851256891758,0.3317752326540381,0.01349841151500341,0.00848232203048345,0.056418316215070624,0.07319995768830792,0.04047830243667698
neuron_31_count,0.10997132221807362,0.1992904389702857,0.2427058178260037,0.14606620159362713,0.26079149413605435,0.017309542003748124,0.028326203574626202,0.13525413904332717,0.0815898563222047,0.09888942487135965
neuron_32_count,0.05178107187094608,0.06586876782737258,0.2384163456819164,0.13240005345145417,0.2149627466094913,0.03598611709976572,0.014480682501075356,0.17213739608645995,0.05966224302297732,0.0938093975265441
neuron_33_count,0.12673692632103575,0.19166209937418555,0.20024542765263353,0.23619194902624294,0.3584306876553063,0.020713549528287623,0.03330374310861736,0.11473175898373855,0.10163512182613813,0.030801409207109512
neuron_34_count,0.07730183679062386,0.07828373129139019,0.2614840059954588,0.14286536263655164,0.27320893329037443,0.02407693973849763,0.007621123099743415,0.17057343476941905,0.0431321853052162,0.15030547468478078
neuron_35_count,0.1471796603808828,0.03283757921801064,0.21212948974090462,0.12012246707679716,0.29546099984271357,0.05080917969213486,0.0043442442303424835,0.23008989243439573,0.058278524767230555,0.09992113851694132
neuron_36_count,0.06630838570397823,0.04380594344190822,0.18913061229483658,0.09743910284168722,0.2021461863254519,0.037727447664537964,0.01551470671528666,0.14755403427271638,0.026906633984788084,0.10002902523540017
neuron_37_count,0.11875523781482822,0.005904245248881916,0.22059447053846265,0.06256439464983404,0.2594025098439586,0.030360868237520357,0.031246877490064134,0.29485035927124564,0.027222685696369563,0.125241261563365
neuron_38_count,0.08112992359940202,0.008910896341569094,0.1097243759785711,0.04375571099011985,0.2530283349774381,0.021308916953784292,0.002527310075734819,0.07344312445516218,0.02700243433946542,0.05661257443003992
neuron_39_count,0.17326544771026706,0.012656313482046211,0.1667917355482387,0.11757140760901952,0.3933443458815117,0.03249889291868778,0.006040766957579692,0.20081831618377788,0.07241332937129899,0.06666086159899925
neuron_40_count,0.11251459652092072,0.024782613186192834,0.15287862181782466,0.09314735798955809,0.2792462550329853,0.023284364782341374,0.005938368860335469,0.18536014641567888,0.04416427219901342,0.07248757322846458
neuron_41_count,0.0886281745788712,0.013951240757612372,0.14788436157824025,0.03989069586842305,0.21180368544725953,0.01604870018172523,0.014444310440600738,0.21765426286882586,0.026786637159201994,0.09799547397699217
neuron_42_count,0.13459324112482596,0.016826873855460098,0.2201455791078376,0.05869147315136641,0.19154247793370618,0.013008449723088419,0.0004463947327472458,0.2773933708786767,0.034705828924642634,0.16446783518054742
neuron_43_count,0.2301026411608832,0.020604528331014976,0.317826399165581,0.08993682870219069,0.3159266735207735,0.03344806825914174,0.03809207995904257,0.4216271165711578,0.03066822084802144,0.2728037141276522
neuron_44_count,0.17970323306633437,0.019494857899607657,0.19175460139895822,0.06755292516030076,0.20591699471039324,0.02261116562301959,0.00056382383348565,0.29455851325311666,0.0478632888643933,0.15769340451709918
neuron_45_count,0.1570186748454862,0.0076094322037980385,0.16662147321458892,0.05742062941041284,0.24183161668874448,0.024804097770324423,0.006038222806919118,0.2993277091362803,0.03640774381431158,0.13118135272619222
neuron_46_count,0.10091216138278764,0.025561984740170143,0.17181273284659193,0.05421336194239579,0.2506812482435915,0.030637823187990243,0.03466582623048625,0.3277886977492219,0.02147525188292501,0.2030247172665345
neuron_47_count,0.0657962140554062,0.005440049054197309,0.06972478217925177,0.010868090546124226,0.041419992142048445,0.0041374238743230145,0.020457622784075216,0.12660343855726278,0.020902297494512376,0.01566253575110177
neuron_48_count,0.13384389375261946,0.022666098053160173,0.1494306394967279,0.03128465791993795,0.1615776189975486,0.0228140650903583,0.023805901625560538,0.34500239233487584,0.05060140849985127,0.15283560563619458
neuron_49_count,0.18002640395877983,0.005575522721668686,0.12155505610437276,0.017347958143757836,0.1327660124204941,0.022355544355528955,0.007623836466040632,0.23448752946573487,0.02665595533745184,0.08123419561018103
neuron_50_count,0.16157707930798407,0.021120327604838306,0.18065857969025495,0.028003030790019035,0.19360035224415814,0.01853364725350902,0.04021957877129362,0.4275998073230893,0.06203080647261583,0.18511471510173377
neuron_51_count,0.12245930732578586,0.014181195708384515,0.1370820120352411,0.017823445999307956,0.10917665769648024,0.01955464257370448,0.0043612392636093525,0.24867664585596938,0.0474226369479165,0.11118318266986899
neuron_52_count,0.2091957826761564,0.019194480432617025,0.16543224112508859,0.027969056801470077,0.1722528480942802,0.0167928008771253,0.010958053080785887,0.34163717393271237,0.05176882364683101,0.15935190739266172
neuron_53_count,0.0378355414765789,0.03213281054085523,0.041964026249634384,0.023244137854052712,0.10404878805951431,0.023254876416865425,0.008845971482525422,0.11127916274087066,0.021619709962786594,0.007528875795055956
neuron_54_count,0.1784868464092314,0.013378466777851886,0.08372431571651193,0.0013545323048854106,0.038619854176707755,0.030685076167991238,0.014425662081532177,0.19687604869527614,0.02708386075293072,0.1203795487807528
neuron_55_count,0.1375450742228298,0.004054979438601773,0.06421806687311024,0.0032729146922762476,0.03914713828423236,0.0018736397105734715,0.026253782895578795,0.1413901583326263,0.024825647670702968,0.07342513880939637
neuron_56_count,0.16449278604213788,0.005598164427238053,0.058825061840119736,0.005669858480204848,0.05175196992424472,0.012062929304432368,0.030746281521486063,0.18975386260650828,0.027691713432294138,0.11097667024828317
neuron_57_count,0.05814426260435379,0.004461308195146736,0.01645101474255252,0.0034565927425358346,0.009179459101212283,0.020278406480897293,0.006400844625153897,0.08074503449533957,0.008941098232590343,0.03750022592459374
neuron_58_count,0.16626481322111142,0.02752944868264824,0.07606646008211554,0.012348099845372475,0.06793881548011334,0.023023320492161978,0.010554131050075244,0.18254120526095113,0.05071189290131671,0.08246313191228023
neuron_59_count,0.07886922193838428,0.009969652805258751,0.006524539957641712,0.0021051099978757204,0.0019976140115133614,0.036720321678302525,0.035965492242915176,0.053936016866363054,0.007798817611601408,0.031078390432748272
neuron_60_count,0.03690222003447306,0.002461774236755608,0.02004918565534844,0.0014544473719844322,0.007348527657922425,0.00423442168860377,0.009001449998205575,0.0348579283148292,0.006986108065541126,0.00831265096285732
neuron_61_count,0.036500312066963636,0.0017446640646215372,0.009183627896694586,0.0030515861561651487,0.011459444221985124,0.002627116071704339,0.0023133142787197733,0.05593884960946449,0.011575279465198568,0.013215698435537347
neuron_62_count,0.010338768602858095,0.02118634482769416,0.0019907584810317375,3.970903762403081e-05,0.007508622412112816,0.0022109198358361906,0.011274687639359848,0.041333097843788275,0.008713908757067582,0.004823608604932132
neuron_63_count,0.10239305885215941,0.009059039085037086,0.014102515949603316,0.003665965364976917,0.01136645426091578,0.12066860659523992,0.012752133217605814,0.14426843652971458,0.010173965503937045,0.07887812416480416
neuron_64_count,0.026867096731336235,0.6153643716528884,0.05693922331528395,0.1647789076928735,0.0127577664924148,0.0028050990748635166,0.012766853266325637,0.12121339437324272,0.036812424494713294,0.041627370188061966
neuron_65_count,0.02307310317142837,0.47545553124108886,0.12578764306376133,0.26939047313969816,0.05493402233067099,0.012043263225448977,0.016629389064909156,0.04405453605655704,0.016372236386066344,0.12101284365034601
neuron_66_count,0.01086616737279334,0.32491997016767016,0.012538002314706663,0.08168089993248465,0.005528884968273126,0.003887698462438499,0.022478609117521142,0.09099943338000555,0.024036447537347228,0.021168992609867918
neuron_67_count,0.012644730276993227,0.5369479557106775,0.02898664693991239,0.06995747852140602,0.0014096208539578318,0.003623670149570938,0.012993723816859835,0.10044511498327588,0.02470265168997819,0.025045811221757773
neuron_68_count,0.007617485708260893,0.6263201184428971,0.10537843804056427,0.14741706865045684,0.006649907681448613,0.0013658210198333933,0.01211363585984562,0.054617144706227014,0.018866498642735458,0.010095963264872464
neuron_69_count,0.013664214131891984,0.6487911945178297,0.036661010421862913,0.0742115627708127,0.0021846957167327256,0.000496145903069161,0.016279016454114843,0.14906930491334047,0.017387963763686436,0.011431798405758205
neuron_70_count,0.02964287548936547,0.646458317683016,0.02660348628942749,0.11100215769244265,0.003707252772099698,0.008569789202455685,0.0312993180294001,0.15889594246187855,0.025101527920198808,0.021959739417089938
neuron_71_count,0.003972794912960003,0.26594103127982255,0.18229354623391986,0.3467438859411122,0.05005121550707578,0.015785062342472594,0.0009813331643390485,0.04887484605814972,0.01665397417069244,0.12813351398869077
neuron_72_count,0.01793397294865759,0.4941907066559762,0.12826970426740084,0.34791142646272477,0.013982458200895997,0.0032612963635261644,0.01211287201174531,0.0369426574299722,0.02234541153829382,0.09588603116994276
