,0
neuron_0_count,0.08213056186721905
neuron_1_count,0.0748055517128909
neuron_2_count,0.041320901839249705
neuron_3_count,0.11292689556823315
neuron_4_count,0.11735871346517385
neuron_5_count,0.047200676884707235
neuron_6_count,0.09964799762819634
neuron_7_count,0.09677463524595037
neuron_8_count,0.11019986472708529
neuron_9_count,0.09678028456224141
neuron_10_count,0.11925397261242662
neuron_11_count,0.1700996462169676
neuron_12_count,0.08886722997923016
neuron_13_count,0.23154333985814168
neuron_14_count,0.15102584806195715
neuron_15_count,0.24520838355489036
neuron_16_count,0.06517139823808324
neuron_17_count,0.07828598487320501
neuron_18_count,0.23684261240679352
neuron_19_count,0.13816695272265866
neuron_20_count,0.23577530477752762
neuron_21_count,0.19094110787145635
neuron_22_count,0.186787553458459
neuron_23_count,0.23124669773917444
neuron_24_count,0.18645435871137273
neuron_25_count,0.20867136191281155
neuron_26_count,0.17179319002846077
neuron_27_count,0.17601630987380734
neuron_28_count,0.09458684714476501
neuron_29_count,0.18105800781270315
neuron_30_count,0.19668029857829963
neuron_31_count,0.17853854530965552
neuron_32_count,0.15187906333255258
neuron_33_count,0.21371507700282205
neuron_34_count,0.23229593005029547
neuron_35_count,0.16107563819850212
neuron_36_count,0.2020919624312567
neuron_37_count,0.21039634097281557
neuron_38_count,0.2325822996378174
neuron_39_count,0.328848962006714
neuron_40_count,0.2727879568624248
neuron_41_count,0.20541443791855096
neuron_42_count,0.2568033872094406
neuron_43_count,0.3358897327482435
neuron_44_count,0.18604482900094083
neuron_45_count,0.21236987111346872
neuron_46_count,0.34027696655778195
neuron_47_count,0.06431235151756975
neuron_48_count,0.25030833279042675
neuron_49_count,0.16968088663989056
neuron_50_count,0.3500430237299394
neuron_51_count,0.23014648585563185
neuron_52_count,0.3192281467929495
neuron_53_count,0.09326300164766539
neuron_54_count,0.1900394884223079
neuron_55_count,0.17990609275400765
neuron_56_count,0.1458604105410543
neuron_57_count,0.0963896872271057
neuron_58_count,0.1874650908411845
neuron_59_count,0.08744363352706372
neuron_60_count,0.019726161858964045
neuron_61_count,0.03819293302748687
neuron_62_count,0.030343729119908666
neuron_63_count,0.1774633624423479
neuron_64_count,0.06311427292746197
neuron_65_count,0.11341972824263843
neuron_66_count,0.04853905224535093
neuron_67_count,0.027522809081528272
neuron_68_count,0.11047753094348192
neuron_69_count,0.0448834812548438
neuron_70_count,0.06384794266196064
neuron_71_count,0.1298677471441964
neuron_72_count,0.14529263582362775
neuron_73_count,0.11992287162894051
neuron_74_count,0.12821703977435103
neuron_75_count,0.11351110355010716
neuron_76_count,0.08844094207578945
neuron_77_count,0.26855657119066256
neuron_78_count,0.178560980655313
neuron_79_count,0.10596158751711184
neuron_80_count,0.1030368337765523
neuron_81_count,0.18260834065331652
neuron_82_count,0.2316914235125967
neuron_83_count,0.10109154937270529
neuron_84_count,0.30126645695680454
neuron_85_count,0.1542031290592043
neuron_86_count,0.18899677404019083
neuron_87_count,0.1296642003769242
neuron_88_count,0.19355521017808391
neuron_89_count,0.31541858861908145
neuron_90_count,0.2058481326553867
neuron_91_count,0.19936677725655844
neuron_92_count,0.1587283805061646
neuron_93_count,0.25852970311722734
neuron_94_count,0.2086685604951516
neuron_95_count,0.25674684736969133
neuron_96_count,0.18012490847037388
neuron_97_count,0.2901123071294348
neuron_98_count,0.13485952585967448
neuron_99_count,0.13472381965455363
neuron_100_count,0.3701047892801736
neuron_101_count,0.3066527905861359
neuron_102_count,0.3001812151286084
neuron_103_count,0.27438327055421097
neuron_104_count,0.2820527465729113
neuron_105_count,0.17303389473608516
neuron_106_count,0.21584829388397897
neuron_107_count,0.13314604122998128
neuron_108_count,0.22879626556410138
neuron_109_count,0.29517248638198423
neuron_110_count,0.30534482930542073
neuron_111_count,0.15212718313436796
neuron_112_count,0.20808160008563475
neuron_113_count,0.2047141283939806
neuron_114_count,0.23711013801230707
neuron_115_count,0.08246630355079299
neuron_116_count,0.14006251062515898
neuron_117_count,0.0678482482565084
neuron_118_count,0.12460156982461551
neuron_119_count,0.04796458451269456
neuron_120_count,0.13458611176068397
neuron_121_count,0.029228202632416045
neuron_122_count,0.1357268050518288
neuron_123_count,0.10190201038162106
neuron_124_count,0.10457805144294746
neuron_125_count,0.12304181821237667
neuron_126_count,0.032436735441217904
neuron_127_count,0.11596041985333244
neuron_128_count,0.07613578923878675
neuron_129_count,0.06931234726187913
neuron_130_count,0.15155714304411821
neuron_131_count,0.08476660825586325
neuron_132_count,0.11339878268600304
neuron_133_count,0.07296198378263713
neuron_134_count,0.179940070138342
neuron_135_count,0.11285983983183812
neuron_136_count,0.1501398698132161
neuron_137_count,0.12171171171397449
neuron_138_count,0.10025386121415077
neuron_139_count,0.14671807240763127
neuron_140_count,0.14364427638178262
neuron_141_count,0.17756408594728645
neuron_142_count,0.1087646403945855
neuron_143_count,0.09415622945852281
neuron_144_count,0.10805909625325572
neuron_145_count,0.13222254806885128
neuron_146_count,0.16557803366977078
neuron_147_count,0.10599293953489114
neuron_148_count,0.054951434359678475
neuron_149_count,0.11031079311647982
