,0
neuron_0_count,0.25257576691872946
neuron_1_count,0.4122399530119049
neuron_2_count,0.5630189108167413
neuron_3_count,0.4200424709298372
neuron_4_count,0.5056598756486254
neuron_5_count,0.6563872163930689
neuron_6_count,0.706102667816707
neuron_7_count,0.3662250324241213
neuron_8_count,0.4064365734609969
neuron_9_count,0.412661059783088
neuron_10_count,0.5527721404664792
neuron_11_count,0.5284660943741075
neuron_12_count,0.25266316451088633
neuron_13_count,0.13664352294128645
neuron_14_count,0.5336118231528892
neuron_15_count,0.11477153796749523
neuron_16_count,0.5009030210660543
neuron_17_count,0.5722505906387108
neuron_18_count,0.09128241225181066
neuron_19_count,0.0928196612167036
neuron_20_count,0.28448380419479435
neuron_21_count,0.12098465683337337
neuron_22_count,0.14823670186196644
neuron_23_count,0.12417810131286594
neuron_24_count,0.08566415447710568
neuron_25_count,0.09899738373495326
neuron_26_count,0.04933791074802227
neuron_27_count,0.05803436031902259
neuron_28_count,0.01803740773080291
neuron_29_count,0.06890002515025893
neuron_30_count,0.08705304226525744
neuron_31_count,0.10310680941145131
neuron_32_count,0.033735277761911264
neuron_33_count,0.1505523606731443
neuron_34_count,0.13967014762438987
neuron_35_count,0.11458464110721531
neuron_36_count,0.0950113469934186
neuron_37_count,0.10204538503567404
neuron_38_count,0.05137834519055143
neuron_39_count,0.1622259984117765
neuron_40_count,0.08707535552232093
neuron_41_count,0.09546002502897506
neuron_42_count,0.16084968946221548
neuron_43_count,0.24145059264903748
neuron_44_count,0.1003295700009614
neuron_45_count,0.14760479312081112
neuron_46_count,0.13657197346065048
neuron_47_count,0.02954312534214351
neuron_48_count,0.15896093138833028
neuron_49_count,0.05954315960544582
neuron_50_count,0.18706121398695402
neuron_51_count,0.13453710597713658
neuron_52_count,0.11586609997013396
neuron_53_count,0.005911597325568224
neuron_54_count,0.10308146275572613
neuron_55_count,0.06930132970380509
neuron_56_count,0.07231420202465991
neuron_57_count,0.02604581638265019
neuron_58_count,0.08579538297251432
neuron_59_count,0.03070690644024232
neuron_60_count,0.012937953134919786
neuron_61_count,0.02297501208384385
neuron_62_count,0.03119554550184503
neuron_63_count,0.07114618151626828
neuron_64_count,0.8504579558636962
neuron_65_count,0.19683279875058934
neuron_66_count,0.6262574064499286
neuron_67_count,0.7385922313478648
neuron_68_count,0.4438480984374709
neuron_69_count,0.5829786801385428
neuron_70_count,0.7261986908729796
neuron_71_count,0.3867464102194824
neuron_72_count,0.5599032364721607
neuron_73_count,0.6539279827229186
neuron_74_count,0.6053106000332606
neuron_75_count,0.307487661056812
neuron_76_count,0.5254555219810367
neuron_77_count,0.15668118025874517
neuron_78_count,0.47634271606718265
neuron_79_count,0.5833479113905957
neuron_80_count,0.4913897726244589
neuron_81_count,0.43723030605310265
neuron_82_count,0.3427522279677381
neuron_83_count,0.4315215037216929
neuron_84_count,0.08661368040324754
neuron_85_count,0.20324463128269632
neuron_86_count,0.11832054439617681
neuron_87_count,0.2095053324065554
neuron_88_count,0.06503485249494341
neuron_89_count,0.21125607360110316
neuron_90_count,0.07277632406477595
neuron_91_count,0.07908853501642152
neuron_92_count,0.06324373693773647
neuron_93_count,0.1016997757012085
neuron_94_count,0.09978937733210909
neuron_95_count,0.12007004814582538
neuron_96_count,0.08093238288032942
neuron_97_count,0.17935283813062533
neuron_98_count,0.06555038527390646
neuron_99_count,0.053190360617740295
neuron_100_count,0.23402516736246926
neuron_101_count,0.16940139632001466
neuron_102_count,0.20135070416740525
neuron_103_count,0.13043375579025285
neuron_104_count,0.12212094635006714
neuron_105_count,0.06098268237122957
neuron_106_count,0.22159692132152356
neuron_107_count,0.03816553759640201
neuron_108_count,0.0938047462824696
neuron_109_count,0.18193814481885875
neuron_110_count,0.13180499110793606
neuron_111_count,0.05520063813621682
neuron_112_count,0.17327264717444893
neuron_113_count,0.07959544444859615
neuron_114_count,0.13596648058488683
neuron_115_count,0.012216170694962704
neuron_116_count,0.040278519119758896
neuron_117_count,0.011290398435708934
neuron_118_count,0.05269704988501711
