,0,1,2,3,4,5,6,7,8,9
neuron_0_count,0.04082825950791738,0.49596465799580713,0.1103813029840982,0.20511952253248428,0.013643283833803796,0.00855927587482791,0.030029390869052333,0.12138858363683797,0.02524272180754078,0.09896456178729288
neuron_1_count,0.019484798969189275,0.38759966314944216,0.1035111665042302,0.17738308097532327,0.020890325865724466,0.007379802850782324,0.011897052686022404,0.05150894700098807,0.02689694395332302,0.1081025644595176
neuron_2_count,0.02038762381277607,0.4014617087679976,0.0638576991150227,0.1258097537820228,0.001976592703427372,0.00510373294310755,0.016855788522740042,0.08109785496585006,0.016157328166942972,0.055193703006686856
neuron_3_count,0.02734870459092359,0.2565877257077192,0.11590412016968918,0.20505050824076043,0.00782124839874377,0.014835183719755313,0.018947620177681035,0.03489401780060253,0.025284507281679608,0.07410511858832639
neuron_4_count,0.0120760309934607,0.3009203474350593,0.1281106211264671,0.242058019793931,0.005100092987205089,0.005215476088641063,0.014360963006258193,0.03132163217432886,0.019935935503138186,0.1096324126802499
neuron_5_count,0.013882673640175439,0.37030965939539356,0.023000858010845567,0.10649414918748491,0.0011947996492728992,0.0004833024817544815,0.017632946403746415,0.08345651062060999,0.014355543853909265,0.02432693812779274
neuron_6_count,0.0025714363963019807,0.12572416991295834,0.03035461626071631,0.11222359888493372,0.0034537172126260273,0.0022843580056096345,0.012034203982727629,0.020280938327850297,0.0015627966435947452,0.026081321713229508
neuron_7_count,0.016296029907064736,0.41207493299191866,0.1260298088169235,0.22665481009564276,0.006910987202449752,0.004994684501940211,0.007106605760188671,0.04787065737728815,0.023317923708688657,0.11757267408955505
neuron_8_count,0.0475923735120801,0.794516779799276,0.09967293412145006,0.2141086555941131,0.020717117664413854,0.010041406039538632,0.02534921385084693,0.10439459890294951,0.03660848663163367,0.12278889064729596
neuron_9_count,0.04692075814197395,0.772946707577035,0.08941565558481232,0.1953973571737168,0.01243583126195865,0.010405140072826141,0.020957237217098856,0.10670898763384115,0.030628639814157314,0.0787363708582792
neuron_10_count,0.03030002146804895,0.658584097960819,0.07378089708123467,0.18608087037462845,0.0008036481933306854,0.003277408395102585,0.04255501371496366,0.09603329993176413,0.023922466555398533,0.020678072703267297
neuron_11_count,0.0412462002666553,0.6886430405099621,0.17076676464153678,0.31014156119356506,0.023970819479402508,0.01437856548361549,0.01244424271410445,0.0783312331719545,0.03354342619938464,0.15672056287642894
neuron_12_count,0.010115020671856429,0.3546885468103285,0.05299157665168439,0.13594749800504405,0.002062500375201311,0.001683681963946952,0.0194367761208558,0.0230486770062711,0.015237510380045458,0.009660290137826072
neuron_13_count,0.030861540902172045,0.45791901096438337,0.21381990167900172,0.2587228728994362,0.036392086052474695,0.016696255200266352,0.004424694078295445,0.0638863563185864,0.03407186520221217,0.11882307811074298
neuron_14_count,0.02525508396580981,0.4455196692269205,0.2220593571160473,0.3588347949739458,0.03502824915924006,0.020960764099727927,0.009766475993802634,0.04309661300622958,0.03868797274731878,0.12319269077544481
neuron_15_count,0.01938367252945072,0.275773626295164,0.27069598846128323,0.3137058422037835,0.052403627123734184,0.016252471339867555,0.0009278929748622782,0.10151499903464585,0.028661170386628836,0.1384861493110831
neuron_16_count,0.020553062404027822,0.30367270820802916,0.07548977382388286,0.12207438254319301,0.0007341521722853562,0.01594793896292243,0.008791979640287856,0.02654096484341696,0.03184711182758817,0.016496901360546087
neuron_17_count,0.009236526366884493,0.1953250265610944,0.07886803118628653,0.1288999785289092,0.009719660996815871,0.021443701746908655,0.010989017755164733,0.011911480700760639,0.02420803902498824,0.012150772859599916
neuron_18_count,0.038849291471594036,0.46408946784562505,0.22435574959549026,0.28119058078515324,0.05976937065835669,0.026327053964451758,0.0038215340865849767,0.03929547317507291,0.04678992583080041,0.11463808625379229
neuron_19_count,0.047193071075231297,0.3248265589316706,0.15694800485442312,0.15664090619325613,0.04928270228220391,0.0178263075726905,0.008226435577196198,0.04636833206595843,0.042387484791838986,0.07904678805002041
neuron_20_count,0.041070275865627656,0.3141367232204677,0.28156392407460656,0.32934814650656896,0.10355437824974292,0.02488493022502354,0.0023736676103117554,0.10767342032731403,0.033946584136353465,0.16321755741302926
neuron_21_count,0.04447179843888904,0.21746779796868976,0.20349164394130786,0.14528231163225058,0.09302855218149497,0.031642643896773244,0.00871284325982129,0.06204650427033537,0.04806575253304672,0.07269805269537397
neuron_22_count,0.04810639086156954,0.15685836572417236,0.29798616602243855,0.27247984475967774,0.14581053639589672,0.03584122434125482,0.009837545047946553,0.14003514189496583,0.03509297859419555,0.17428584540728634
neuron_23_count,0.05031430894068886,0.26553114559110447,0.25160025540290537,0.24225688749514257,0.13543956221235193,0.026659175526755334,0.00528386457393222,0.09676781744713764,0.0553855366843721,0.09599166023493622
neuron_24_count,0.04400857478409474,0.1578729296454926,0.2183433711297123,0.1996964591184161,0.11704282433728724,0.02084548483635485,0.0031879515912144156,0.10796933824178717,0.042996137780969786,0.12955159306565184
neuron_25_count,0.0571935717895678,0.23409685486314413,0.2375099152004514,0.25909137712010766,0.15374566507049267,0.026591684111928256,0.005885590583409666,0.07608538258751449,0.051727367430623325,0.11514376509099994
neuron_26_count,0.05769723028404991,0.1579410738903597,0.18037866927854923,0.15733866771994376,0.1702822466226335,0.027429280501018314,0.01067213791709725,0.07057970437099448,0.049887227764197156,0.09304543872181925
neuron_27_count,0.0367264424838295,0.11569557820667073,0.22189548058940511,0.18804541282067427,0.14701756383296058,0.024760929338241575,0.009657493443504053,0.09870235595466526,0.04185991928532376,0.10953472623671498
neuron_28_count,0.052005314073095305,0.1089753927952935,0.14536461759241137,0.10745437319027534,0.09442710980379013,0.02332759724790134,0.012682428260741688,0.09460521444348766,0.04097656007450634,0.060957159666164024
neuron_29_count,0.08121258801654874,0.131002160599653,0.22719507772230596,0.19121065054363712,0.2112721224723841,0.024205714387195758,0.01425527509737895,0.14906343142210818,0.04868379356991698,0.1415783379368687
neuron_30_count,0.09530223865412363,0.14828787490242687,0.15662234020692967,0.1408592946139694,0.254638031200569,0.0151972832734204,0.01017447939599208,0.06432574747548339,0.05685683030004429,0.047898081841325615
neuron_31_count,0.08670703022323581,0.16101062689465148,0.21265089044682772,0.19549861796858226,0.2086761284649694,0.01860937868127511,0.02026457266860103,0.1619696789562887,0.07141492417952294,0.06481402756995402
neuron_32_count,0.0659632625821989,0.06400628380534748,0.2047359470630376,0.15027909714085672,0.21770078998424852,0.02370108881235985,0.014616029580406281,0.17541242983035435,0.04484119073469875,0.09682902104686267
neuron_33_count,0.13438970963196237,0.19693577042323884,0.17541043944389179,0.21409681092542032,0.26072873572288385,0.016972855529607,0.030090344577082845,0.13818387037140994,0.09331710423768319,0.02670370899020877
neuron_34_count,0.09011565117638284,0.06791136668025913,0.2580906160806262,0.16291858640972706,0.2517161269748616,0.029648926721445347,0.020119641668226655,0.21329916822962422,0.0449492754177319,0.14083880292333736
neuron_35_count,0.12145861605910319,0.059005402617339275,0.18890068388752695,0.09800201327055422,0.23419245740788314,0.04589887179083081,0.0061657777103621145,0.2331309373421145,0.04391147149202662,0.13492808610802162
neuron_36_count,0.08608579509750314,0.03816137565533377,0.18945639692498334,0.13228322967240935,0.21228796857713347,0.026514814208242102,0.015743224320708474,0.1964025112386774,0.030729480831217307,0.10348806791494447
neuron_37_count,0.11077217641034232,0.008295984026662852,0.1721628478691073,0.06777141131264776,0.24335370496205794,0.030535239818347402,0.04545831905439604,0.2481555788282444,0.029438521697106222,0.14410601835013415
neuron_38_count,0.09933581009716203,0.012719462620463612,0.09043344102057979,0.06676981775872062,0.2683050692839515,0.009679003349395417,0.0030186733228556853,0.11190363881389304,0.03457063261795666,0.05632574911926912
neuron_39_count,0.18277657345414705,0.0198474414334419,0.13591448800902026,0.1095847292987957,0.3745464866580065,0.01820112645105059,0.03390942833606189,0.25469036455989913,0.07400220026465107,0.08058787196123601
neuron_40_count,0.13741847765574483,0.02453800218979653,0.1366693976643441,0.10723770843519387,0.30629828195767783,0.012778584259534447,0.012737707013693561,0.2589669150834679,0.06601936582988727,0.06765775607139463
neuron_41_count,0.08983432198344762,0.01403064944853881,0.11911535905599621,0.04574336392624967,0.2353654492077278,0.008853284561592883,0.050433628527722985,0.32091006394774246,0.018351593363919824,0.1252667558385283
neuron_42_count,0.17011980869942012,0.00579213731307953,0.1711134611134284,0.0841704489291085,0.2084632723665616,0.003770103662741815,0.01724150192747656,0.38803381923870905,0.049305803715497976,0.17681000705457747
neuron_43_count,0.2286298043111738,0.014458969925811846,0.22315603050648358,0.10150170438001452,0.3188310249353866,0.009309394452102363,0.07709827131825076,0.452154049421278,0.03685945776782007,0.2594481326816932
neuron_44_count,0.16582137581428646,0.024734315275144317,0.16185230000597295,0.060465210231245875,0.20461480859756714,0.0175005149243389,0.009971796619784992,0.2954645786808683,0.033045087341794815,0.15668605431215832
neuron_45_count,0.1766226852070531,0.012119677428545583,0.14128594780268428,0.061531050092159034,0.2875376040586897,0.018118218247167025,0.028863544889557446,0.3598283557324561,0.04150062030168521,0.1340642416442201
neuron_46_count,0.08589838604627001,0.0078077202098424635,0.12390692740502857,0.04538188512594386,0.24101790712360946,0.022426936568852814,0.06376042355737066,0.279721321168947,0.025612503409072396,0.18951887300827633
neuron_47_count,0.08566872677681331,0.006834496151171945,0.03291518047300343,0.009770395661746895,0.06260584554179828,0.0008558566764914812,0.0030618076585925743,0.13769417214821522,0.012518373488160803,0.0314297779497459
neuron_48_count,0.1361847998601173,0.0088890781820685,0.09621788886820695,0.026684392496439197,0.18834421459064646,0.014524181501680514,0.043861920003584826,0.38669890980769595,0.04774766727952483,0.1600103013058295
