,0
neuron_0_count,0.2426558630249891
neuron_1_count,0.16577268206888854
neuron_2_count,0.22831768262828234
neuron_3_count,0.2380476993977147
neuron_4_count,0.3084691429334575
neuron_5_count,0.22810604110913535
neuron_6_count,0.1748983709551168
neuron_7_count,0.3455122736125084
neuron_8_count,0.3836013259208528
neuron_9_count,0.43265984086922865
neuron_10_count,0.2801782143664499
neuron_11_count,0.36191554922247654
neuron_12_count,0.08611727892297204
neuron_13_count,0.14773651722624648
neuron_14_count,0.3213909946149761
neuron_15_count,0.18540902006908835
neuron_16_count,0.29014574811937516
neuron_17_count,0.31358602733376634
neuron_18_count,0.08981764357079233
neuron_19_count,0.05654792570695502
neuron_20_count,0.18266040481989404
neuron_21_count,0.07356749161686449
neuron_22_count,0.07451241742783513
neuron_23_count,0.11263165705550363
neuron_24_count,0.0798497197160128
neuron_25_count,0.1144405859293024
neuron_26_count,0.08208434785380443
neuron_27_count,0.08225426613230201
neuron_28_count,0.03720306971095637
neuron_29_count,0.07601358281568515
neuron_30_count,0.04194858453811755
neuron_31_count,0.06186596910090411
neuron_32_count,0.03657337992295698
neuron_33_count,0.07541915203265506
neuron_34_count,0.09031227676879382
neuron_35_count,0.09105630903309178
neuron_36_count,0.06995016768482484
neuron_37_count,0.04110147447543372
neuron_38_count,0.04044002299336413
neuron_39_count,0.09731717659640624
neuron_40_count,0.08717686321410767
neuron_41_count,0.044792046465397625
neuron_42_count,0.07241459268854623
neuron_43_count,0.16881848218798584
neuron_44_count,0.06313400473227183
neuron_45_count,0.04335406298717735
neuron_46_count,0.06913950127632132
neuron_47_count,0.020217679408368647
neuron_48_count,0.04604303472843492
neuron_49_count,0.014690600613652807
neuron_50_count,0.1251779035178452
neuron_51_count,0.04304163201326136
neuron_52_count,0.06110160718565899
neuron_53_count,0.019298900889611253
neuron_54_count,0.03511762311163498
neuron_55_count,0.027038476378716245
neuron_56_count,0.02811115289883584
neuron_57_count,0.017268724436118446
neuron_58_count,0.05385786846191121
neuron_59_count,0.011097142319158051
neuron_60_count,0.022574001168562736
neuron_61_count,0.020541145644962622
neuron_62_count,0.03888859514861612
neuron_63_count,0.04432646011784322
neuron_64_count,0.3264580250465755
neuron_65_count,0.28928964761909126
neuron_66_count,0.1840581313805793
neuron_67_count,0.1536943171940594
neuron_68_count,0.1719712665316988
neuron_69_count,0.11509230093171845
neuron_70_count,0.26513319356605536
neuron_71_count,0.23887205154376934
