,0
neuron_0_count,0.3331392690384448
neuron_1_count,0.23769060189995367
neuron_2_count,0.5127899813873094
neuron_3_count,0.44442580933965514
neuron_4_count,0.5481710234963474
neuron_5_count,0.7125263243619532
neuron_6_count,0.6811135313881622
neuron_7_count,0.1353746739870887
neuron_8_count,0.20252802564406722
neuron_9_count,0.3732465366593857
neuron_10_count,0.5471988551717093
neuron_11_count,0.2689953511637788
neuron_12_count,0.2793976948731515
neuron_13_count,0.1271613555730935
neuron_14_count,0.09913808521753441
neuron_15_count,0.1220871169045902
neuron_16_count,0.4167796340537748
neuron_17_count,0.4872359999979118
neuron_18_count,0.11730104133999075
neuron_19_count,0.06085313472573038
neuron_20_count,0.17425248592470324
neuron_21_count,0.07629140654453614
neuron_22_count,0.14223641016636115
neuron_23_count,0.12448610775899094
neuron_24_count,0.06684422276776741
neuron_25_count,0.09693427450734085
neuron_26_count,0.07417015225040642
neuron_27_count,0.09444138649009748
neuron_28_count,0.0344922341773478
neuron_29_count,0.08466224712017811
neuron_30_count,0.12862067468600802
neuron_31_count,0.0976744778568866
neuron_32_count,0.1067907668014591
neuron_33_count,0.1997664787894498
neuron_34_count,0.1475883133381656
neuron_35_count,0.16929997895413373
neuron_36_count,0.09808724358767953
neuron_37_count,0.09412186853798815
neuron_38_count,0.07917811075794569
neuron_39_count,0.16869472527881668
neuron_40_count,0.09844459570077826
neuron_41_count,0.051288136197567294
neuron_42_count,0.16146789207907447
neuron_43_count,0.3131787805649931
neuron_44_count,0.169798437477891
neuron_45_count,0.13928782518691946
neuron_46_count,0.14146099726330275
neuron_47_count,0.02638094321241298
neuron_48_count,0.14840423468331768
neuron_49_count,0.08505753984000544
neuron_50_count,0.23865899811416638
neuron_51_count,0.12570471148599371
neuron_52_count,0.12183039494813702
neuron_53_count,0.014427716599664388
neuron_54_count,0.12367623009946857
neuron_55_count,0.0731410806820017
neuron_56_count,0.10230559803100031
neuron_57_count,0.03813486834519181
neuron_58_count,0.11945536156984252
neuron_59_count,0.03634819381511627
neuron_60_count,0.01309784715570328
neuron_61_count,0.015712184671895085
neuron_62_count,0.03100228185467596
neuron_63_count,0.039664384782618634
neuron_64_count,0.7951597711207754
neuron_65_count,0.08102932173633144
neuron_66_count,0.5235134416861751
neuron_67_count,0.5079958023561838
neuron_68_count,0.3516378385728024
neuron_69_count,0.524482092196345
neuron_70_count,0.6679870022064927
neuron_71_count,0.26210360875391103
neuron_72_count,0.5122417201927978
neuron_73_count,0.5269033582341891
neuron_74_count,0.5459241986759049
neuron_75_count,0.3341797259549477
neuron_76_count,0.4156939809018059
neuron_77_count,0.2437078118737347
neuron_78_count,0.388010729104314
neuron_79_count,0.46385901804550295
neuron_80_count,0.4285869135191794
neuron_81_count,0.32875320453292417
neuron_82_count,0.3142305444846174
neuron_83_count,0.2921952121640353
neuron_84_count,0.16050126134018106
neuron_85_count,0.1578974534196038
neuron_86_count,0.09901704023420654
neuron_87_count,0.11600860046115144
neuron_88_count,0.14490178342211057
neuron_89_count,0.147112293709305
neuron_90_count,0.11269176343569942
neuron_91_count,0.09258235306283416
neuron_92_count,0.09222549201104792
neuron_93_count,0.1275518922909853
neuron_94_count,0.14410148363874478
neuron_95_count,0.13438305758078128
neuron_96_count,0.10694410978354364
neuron_97_count,0.20205881807390508
neuron_98_count,0.06150560247712265
neuron_99_count,0.08366480592487065
neuron_100_count,0.3432485743295258
neuron_101_count,0.1778052135180879
neuron_102_count,0.2426245920843109
neuron_103_count,0.11691154809472766
neuron_104_count,0.1867798417966591
neuron_105_count,0.07081846552653981
neuron_106_count,0.25019161652320876
neuron_107_count,0.04921070378852616
neuron_108_count,0.16465890402693023
neuron_109_count,0.13283592019372478
neuron_110_count,0.12254196534565512
neuron_111_count,0.08876019649115656
neuron_112_count,0.15964272038008448
neuron_113_count,0.1439981033861258
neuron_114_count,0.23722671636201798
neuron_115_count,0.009213817878084271
neuron_116_count,0.05242257056310326
neuron_117_count,0.01104471904512145
neuron_118_count,0.05788590246698119
neuron_119_count,0.011724069749107294
neuron_120_count,0.08974958273285122
neuron_121_count,0.012929629034131127
neuron_122_count,0.08536662254412572
neuron_123_count,0.03536271040720293
neuron_124_count,0.05235924247238985
neuron_125_count,0.06102960630474985
neuron_126_count,0.018315774929745773
neuron_127_count,0.05280801075036026
neuron_128_count,0.47724513311157296
neuron_129_count,0.7903303371078056
neuron_130_count,0.6221034431090835
neuron_131_count,0.26575345120707533
neuron_132_count,0.36001124508489046
neuron_133_count,0.6957733052205501
neuron_134_count,0.2946365937924721
neuron_135_count,0.4864521639582845
neuron_136_count,0.059857017835975246
neuron_137_count,0.6000032086187723
neuron_138_count,0.6659447401947711
neuron_139_count,0.28566133288238676
neuron_140_count,0.5304743389434101
neuron_141_count,0.1882616507738298
neuron_142_count,0.4178871543402766
neuron_143_count,0.4573942614597877
neuron_144_count,0.34759354727936165
neuron_145_count,0.3977152175900632
neuron_146_count,0.3143001616933774
neuron_147_count,0.22078753067862067
neuron_148_count,0.18261928528163135
neuron_149_count,0.17807064819583068
neuron_150_count,0.10087005383463665
neuron_151_count,0.07177919427425394
neuron_152_count,0.08705408120098287
neuron_153_count,0.07667337368684599
neuron_154_count,0.09787268573313997
neuron_155_count,0.06719563992721721
neuron_156_count,0.10969436503492486
neuron_157_count,0.12918990342178466
neuron_158_count,0.08141813762285474
neuron_159_count,0.13120032009602128
neuron_160_count,0.09161259174356617
neuron_161_count,0.0695447788959441
neuron_162_count,0.1704966992771835
neuron_163_count,0.150433487069759
neuron_164_count,0.2510274359549697
neuron_165_count,0.20412463695967498
neuron_166_count,0.03665557027246688
neuron_167_count,0.17483196789359334
neuron_168_count,0.10738594537860549
neuron_169_count,0.10153466089355247
neuron_170_count,0.07265148153748269
neuron_171_count,0.08842250502293195
neuron_172_count,0.06441835364636217
neuron_173_count,0.0392342928721241
neuron_174_count,0.04397498349825965
neuron_175_count,0.07419039504138311
neuron_176_count,0.031125163749928034
neuron_177_count,0.015207895995649277
neuron_178_count,0.043903491485846935
neuron_179_count,0.03157290965333116
neuron_180_count,0.019522387249461585
