,0,1,2,3,4,5,6,7,8,9
neuron_0_count,0.03960005171258424,0.2426558630249891,0.0005529426100279039,0.003482760731030092,0.0001379247642420249,0.00031808624456681946,0.009897734946790152,0.042269940135481854,0.014040312145724598,0.027275139452100916
neuron_1_count,0.034244836759926886,0.16577268206888854,0.008631824182560394,0.006745862391633816,0.005104466518494288,0.0013491928951162926,0.00391335527648198,0.019960463739736527,0.013028177680589142,0.042763257981803214
neuron_2_count,0.02532154953889497,0.22831768262828234,0.013091476881655795,0.025357905832236363,0.00019968381833648623,0.0012322150686375419,0.03063376867642402,0.06533354671670125,0.007587730650449841,0.005560188356110787
neuron_3_count,0.03762605445163261,0.2380476993977147,0.002026664560468232,0.0047740767687441225,0.0008708460688432,3.473324636427957e-05,0.008704230198963915,0.04210304654848983,0.020594420334443683,0.02290919382560301
neuron_4_count,0.021407266879965026,0.3084691429334575,0.008409145935731388,0.013727286859674948,0.00027158596141182534,0.0016988756919506381,0.015100608225904144,0.06817395462886673,0.01881789017384064,0.01565952355734522
neuron_5_count,0.017418024156071854,0.22810604110913535,0.031928279388293734,0.04038307196698154,0.0005462215021261908,0.002913220354133616,0.040688275235667426,0.07319275315041515,0.005854927713075237,0.00796202384401501
neuron_6_count,0.007603208221570873,0.1748983709551168,0.037062355403056906,0.028141181831249903,0.0016825465444230622,0.004877490530064109,0.03825855967227542,0.060285390542409646,0.0040223506443077435,0.0056525343339859264
neuron_7_count,0.039078892612140856,0.3455122736125084,0.0025498701178042066,0.005282755771078972,0.003304957731252039,0.0004472594072352697,0.00377655542976027,0.046807413497186076,0.02380402631964175,0.037155253651571296
neuron_8_count,0.029092424711995593,0.3836013259208528,0.003771218711766229,0.015355820732472582,0.0029152452859628197,0.0004538110923735291,0.004554189387045958,0.032927306727948,0.02232831665561283,0.045408184223749704
neuron_9_count,0.04161680562637557,0.43265984086922865,0.0020756071192659063,0.013134601667084876,0.004388670701630765,0.000599954921020893,0.00524707590872376,0.04976971566834833,0.025683808373381356,0.04893400010013933
neuron_10_count,0.014074790178016376,0.2801782143664499,0.024713037904347278,0.0391652562285715,0.00036327303546945973,0.0030778170778814166,0.02299489196832996,0.07972079706541078,0.010683314493268717,0.007147089932597481
neuron_11_count,0.04060734322084836,0.36191554922247654,0.006353878719011729,0.007340988843434419,0.001223465538533617,1.651125869762439e-05,0.004570461908496547,0.04966362328270829,0.022048729725326024,0.053063841763014055
neuron_12_count,0.006320808978004641,0.08611727892297204,0.03865844713420585,0.04073551397332003,0.006226251349470399,0.00912988500384373,0.02268603006596727,0.033456388533798384,0.005608242185381166,0.0022509785731045853
