,0,1,2,3,4,5,6,7,8,9
neuron_0_count,0.06362121596201771,0.3331392690384448,0.014912336571682679,0.010234396255203781,0.018578181201413024,0.019199325214402332,0.018742319815428878,0.006623010559586556,0.030018601115879943,0.06593651314757147
neuron_1_count,0.03583444820482626,0.23769060189995367,0.0345964044261171,0.03232554336924719,0.027411967931831226,0.014207553902593553,0.021185457984318992,0.013494026027632666,0.025437843586930173,0.0915841920761155
neuron_2_count,0.05360537727094529,0.5127899813873094,0.0012305143260384656,0.003491390217262049,0.012414689368033902,0.0010273014849906913,0.001861979477133166,0.023092104535092778,0.040702150202996584,0.061263656762220106
neuron_3_count,0.08150609983392401,0.44442580933965514,0.009792120521809146,0.009589150589101904,0.023255279023327018,0.014190578559340597,0.019308850941937322,0.02074316231517153,0.050859093738257526,0.07488643449336957
neuron_4_count,0.05220666890872591,0.5481710234963474,0.0064028730837087655,0.027091465892710165,0.020462683342043625,0.003573759523235999,0.019015678014931023,0.04496607854286258,0.03826659334515248,0.13299566138703223
neuron_5_count,0.07512003713632276,0.7125263243619532,0.023611100201358717,0.018527773784130376,0.017187324061297353,0.0048715350231526115,0.0036329922533043305,0.04267793066550631,0.040296232498835786,0.05043790363001554
neuron_6_count,0.06679866781647571,0.6811135313881622,0.008020863205465065,0.0013936862753225476,0.01353955978411863,0.005997323561914361,0.007917453986290755,0.03504405909381883,0.049976587403901526,0.06677381058966396
neuron_7_count,0.0215518027783964,0.1353746739870887,0.01337199247871549,0.015520362114459216,0.017080197500118986,0.00740361633199646,0.009823030459488291,0.015960730731931383,0.013857240470425372,0.048055399211243535
neuron_8_count,0.020241521465021096,0.20252802564406722,0.026308610161993276,0.02444549788006116,0.014958731669796457,0.017314548010880067,0.025328138108442796,0.003675460106916651,0.016003892520263727,0.08333607627149736
neuron_9_count,0.04065229791887271,0.3732465366593857,0.008303737337966396,0.007585071763392796,0.01990400873748959,0.016220958015075157,0.020380047011432804,0.00945332315247021,0.029196894974995134,0.0793296153735438
neuron_10_count,0.04736638845066454,0.5471988551717093,0.010755177830656742,0.013853360018774137,0.008833778021111127,0.003674691670899767,0.0031624561194313373,0.036699045719557594,0.028605799676658557,0.037313334926172996
neuron_11_count,0.045225209641055406,0.2689953511637788,0.05770760225885424,0.057637583459001884,0.02749593300039173,0.024590396368058237,0.020740020542293444,0.013070788666582386,0.028586522801345687,0.1372930865329352
neuron_12_count,0.026173210137022236,0.2793976948731515,0.02485922561697143,0.017732867990113588,0.0052624464719599195,0.012035210108508995,0.0002777536294638765,0.013432344777985265,0.013616528024448519,0.02626664397496365
neuron_13_count,0.010119464943856214,0.061348626335977444,0.12513586633780543,0.1001807878000994,0.03495264576919806,0.017016034726365245,0.004891708123675086,0.02192528336506424,0.01054997748136828,0.1271613555730935
neuron_14_count,0.01878578294117119,0.09913808521753441,0.07469767575324619,0.07621786683828287,0.038678861645399,0.01736799725717702,0.011660465225317732,0.017673534770833964,0.014837562607303866,0.09529545732982797
neuron_15_count,0.0108088887118655,0.09926660525028802,0.09839418077014014,0.07427082687127542,0.039857438720043235,0.011694572658601791,0.008901527250926536,0.06729931881520565,0.018707897469371834,0.1220871169045902
neuron_16_count,0.050012965057916955,0.4167796340537748,0.015301397008681956,0.022232797724519755,0.009379294386893597,0.004998911514119162,0.008939848792468806,0.030684891925227234,0.028507594115005738,0.02985893569669776
neuron_17_count,0.0626661702491309,0.4872359999979118,0.011317540602656731,0.014624341761547206,0.001238821768801422,0.004762540471481218,0.007427906935370689,0.03065329484899995,0.031475054355162554,0.0406018405998644
neuron_18_count,0.006262879127760565,0.019323223814000957,0.11730104133999075,0.07275210583258998,0.030964892094008142,0.014449883855599838,0.006580983822903504,0.012518004204536123,0.0008735253127081094,0.07495349603448788
neuron_19_count,0.0022459885724828155,0.059772752594040884,0.05200641166090744,0.013058697631577298,0.02427779047872612,0.003999539796367635,0.0049230901393744544,0.044218280588025835,0.000596811834071783,0.06085313472573038
neuron_20_count,0.006051389156620637,0.1718380149576672,0.13831273073420366,0.0750576780911546,0.05890486379802423,0.017904815532506543,0.0011015530673430876,0.0919719834475218,0.012095378571097049,0.17425248592470324
neuron_21_count,0.0007458553975022118,0.06543894622103832,0.07629140654453614,0.011051033898567708,0.034056793299577864,0.002156489544733079,0.00449159050966573,0.05906438917592205,0.0006841240697432778,0.06838612955338866
neuron_22_count,0.0030092802994074047,0.03768426962942985,0.14223641016636115,0.05519591161355725,0.06368943875495725,0.006189667605509069,0.0015714265839418106,0.10506644535931559,0.0008074305749318205,0.13559441390686494
neuron_23_count,0.010097771474074188,0.007782677957290851,0.12448610775899094,0.04726435278969719,0.06434576317539974,0.005563190116996929,0.0007930019776710966,0.06264476746777023,0.0012353820604733175,0.08079906980294477
neuron_24_count,0.001167721165383502,0.03730734795344645,0.06684422276776741,0.02308644608594987,0.02967769123837361,0.00354379641521815,0.00027302854067985313,0.06209037695944046,0.0017080577539749925,0.06660309686554988
neuron_25_count,0.0073147538449979885,0.018382206328107033,0.09693427450734085,0.059139037600753175,0.07659673530051457,0.0048083026938060686,0.0007739406312765405,0.03986223376116366,0.0017593974378898244,0.08321100472097404
neuron_26_count,0.009973012107278939,0.009555641299751672,0.06907376165291834,0.03025682554964207,0.07417015225040642,0.0011244005702892024,0.0024359196618215506,0.04753209097293418,0.001366598025895227,0.0599564315577617
